10000, 23200, 1.2200e+03, 1.2500e+03, 1.1800e+03, 1.2100e+03, 1.2200e+03, 1.3000e+03, END
20000, 4.4460e+04, 1.2100e+03, 1.3100e+03, 1.2100e+03, 1.2700e+03, 1.1500e+03, 1.4700e+03, END
30000, 6.4290e+04, 1.0900e+03, 1.1500e+03, 1.0700e+03, 1.1400e+03, 1.0400e+03, 1.2800e+03, END
40000, 8.5150e+04, 1.2300e+03, 1.2900e+03, 1.2000e+03, 1.2700e+03, 1.1400e+03, 1.3100e+03, END
50000, 1.0169e+05, 1.1100e+03, 1.1700e+03, 1.0500e+03, 1.2600e+03, 1.2500e+03, 1.2900e+03, END
60000, 1.2412e+05, 1.1200e+03, 1.1700e+03, 1.1000e+03, 1.1500e+03, 1.0400e+03, 1.2800e+03, END
70000, 1.4499e+05, 1.0600e+03, 1.2100e+03, 1.0700e+03, 1.1900e+03, 1.0200e+03, 1.2400e+03, END
80000, 1.6582e+05, 1.1800e+03, 1.3100e+03, 1.2100e+03, 1.2100e+03, 1.1700e+03, 1.3600e+03, END
90000, 1.9052e+05, 1.1600e+03, 1.2400e+03, 1.1200e+03, 1.1500e+03, 1.0600e+03, 1.2600e+03, END
100000, 2.0852e+05, 1.1000e+03, 1.1700e+03, 1.0700e+03, 1.1100e+03, 1.0500e+03, 1.2300e+03, END
110000, 2.2755e+05, 1.2000e+03, 1.3000e+03, 1.1900e+03, 1.1400e+03, 1.0400e+03, 1.2800e+03, END
120000, 2.4577e+05, 1.0900e+03, 1.4300e+03, 1.2500e+03, 1.1600e+03, 1.2200e+03, 1.3500e+03, END
130000, 2.6371e+05, 1.0600e+03, 1.2100e+03, 1.0700e+03, 9.7000e+02, 1.0400e+03, 1.2300e+03, END
140000, 2.8727e+05, 1.0800e+03, 1.2200e+03, 1.1000e+03, 1.1200e+03, 1.0300e+03, 1.3500e+03, END
150000, 3.1097e+05, 1.1100e+03, 1.2500e+03, 1.0600e+03, 1.1300e+03, 1.0400e+03, 1.2500e+03, END
160000, 3.2175e+05, 1.0900e+03, 1.2600e+03, 1.0900e+03, 1.2000e+03, 1.3900e+03, 1.2100e+03, END
170000, 3.4454e+05, 1.1700e+03, 1.2300e+03, 1.1200e+03, 1.1800e+03, 1.0300e+03, 1.2300e+03, END
180000, 3.6693e+05, 1.0900e+03, 1.2300e+03, 1.0800e+03, 1.1500e+03, 1.0200e+03, 1.2400e+03, END
190000, 4.0154e+05, 1.4200e+03, 1.3900e+03, 1.2000e+03, 1.3100e+03, 1.1500e+03, 1.3500e+03, END
200000, 4.4804e+05, 1.2200e+03, 1.4300e+03, 1.1500e+03, 1.1900e+03, 1.0800e+03, 1.2300e+03, END
210000, 4.4028e+05, 1.1700e+03, 1.2900e+03, 1.1500e+03, 1.2200e+03, 1.0600e+03, 1.2400e+03, END
220000, 4.5996e+05, 1.1400e+03, 1.1900e+03, 1.0900e+03, 1.1400e+03, 1.0500e+03, 1.3300e+03, END
230000, 4.7645e+05, 1.1200e+03, 1.2600e+03, 1.1300e+03, 1.1900e+03, 1.0500e+03, 1.3700e+03, END
240000, 4.9256e+05, 1.1200e+03, 1.2500e+03, 1.2300e+03, 1.4900e+03, 1.1200e+03, 1.3200e+03, END
250000, 5.1759e+05, 1.2600e+03, 1.4000e+03, 1.1000e+03, 1.1500e+03, 9.9000e+02, 1.2300e+03, END
260000, 5.4488e+05, 1.0600e+03, 1.2400e+03, 1.1200e+03, 1.1200e+03, 1.0500e+03, 1.2400e+03, END
270000, 5.6205e+05, 1.2900e+03, 1.2900e+03, 1.2100e+03, 1.3000e+03, 1.1700e+03, 1.3400e+03, END
280000, 6.3196e+05, 1.2600e+03, 1.4500e+03, 1.1700e+03, 1.2800e+03, 1.2000e+03, 1.3600e+03, END
290000, 6.1629e+05, 1.1400e+03, 1.3400e+03, 1.2200e+03, 1.1400e+03, 1.0900e+03, 1.3500e+03, END
300000, 6.3073e+05, 1.1200e+03, 1.2300e+03, 1.0700e+03, 1.1700e+03, 1.0700e+03, 1.2500e+03, END
310000, 6.3905e+05, 1.1400e+03, 1.2200e+03, 1.0600e+03, 1.2300e+03, 1.0500e+03, 1.2500e+03, END
320000, 6.6670e+05, 1.2100e+03, 1.3700e+03, 1.1900e+03, 1.2600e+03, 1.1400e+03, 1.3600e+03, END
330000, 7.2051e+05, 1.2300e+03, 1.3400e+03, 1.2100e+03, 1.2900e+03, 1.1800e+03, 1.4400e+03, END
340000, 7.3572e+05, 1.1600e+03, 1.2800e+03, 1.1400e+03, 1.2100e+03, 1.0900e+03, 1.4300e+03, END
350000, 7.1930e+05, 1.0700e+03, 1.1900e+03, 1.0800e+03, 1.1200e+03, 1.0500e+03, 1.2300e+03, END
360000, 7.5857e+05, 1.1600e+03, 1.3100e+03, 1.1600e+03, 1.3100e+03, 1.1000e+03, 1.4000e+03, END
370000, 7.6279e+05, 1.1100e+03, 1.2300e+03, 1.0200e+03, 1.1400e+03, 1.0300e+03, 1.3000e+03, END
380000, 8.0486e+05, 1.1700e+03, 1.2400e+03, 1.2500e+03, 1.4200e+03, 1.0800e+03, 1.3700e+03, END
390000, 8.3488e+05, 1.1500e+03, 1.2700e+03, 1.1300e+03, 1.1800e+03, 1.1000e+03, 1.3000e+03, END
400000, 8.4379e+05, 1.2700e+03, 1.4100e+03, 1.2000e+03, 1.2800e+03, 1.1700e+03, 1.4300e+03, END
410000, 8.5975e+05, 1.2500e+03, 1.2400e+03, 1.3000e+03, 1.2900e+03, 1.1900e+03, 1.4200e+03, END
420000, 9.4543e+05, 1.1900e+03, 1.3900e+03, 1.2000e+03, 1.2700e+03, 1.1200e+03, 1.3700e+03, END
430000, 9.3389e+05, 1.3900e+03, 1.3500e+03, 1.0600e+03, 1.1700e+03, 1.0300e+03, 1.3300e+03, END
440000, 9.2802e+05, 1.0900e+03, 1.2200e+03, 1.0800e+03, 1.1700e+03, 1.0200e+03, 1.3600e+03, END
450000, 9.6127e+05, 1.1700e+03, 1.3600e+03, 1.2100e+03, 1.2600e+03, 1.1500e+03, 1.3700e+03, END
460000, 9.6847e+05, 1.1300e+03, 1.1900e+03, 1.1000e+03, 1.1400e+03, 1.0500e+03, 1.3200e+03, END
470000, 9.8288e+05, 1.2400e+03, 1.3800e+03, 1.2400e+03, 1.2800e+03, 1.1600e+03, 1.3300e+03, END
480000, 1.0247e+06, 1.1300e+03, 1.2000e+03, 1.1000e+03, 1.1500e+03, 1.0600e+03, 1.5600e+03, END
490000, 1.0788e+06, 1.2900e+03, 1.5100e+03, 1.1300e+03, 1.0400e+03, 1.1600e+03, 1.6300e+03, END
500000, 1.1144e+06, 1.1200e+03, 1.2100e+03, 1.1400e+03, 1.1900e+03, 9.7000e+02, 1.3300e+03, END
510000, 1.1135e+06, 1.1500e+03, 1.2000e+03, 1.0900e+03, 1.1600e+03, 1.0100e+03, 1.3300e+03, END
520000, 1.1348e+06, 1.1000e+03, 1.3200e+03, 1.2200e+03, 1.2800e+03, 1.1900e+03, 1.3800e+03, END
530000, 1.1413e+06, 1.1900e+03, 1.4100e+03, 1.1300e+03, 1.1800e+03, 1.0800e+03, 1.3100e+03, END
540000, 1.2026e+06, 1.0800e+03, 1.2900e+03, 1.1000e+03, 1.4000e+03, 1.4300e+03, 1.4100e+03, END
550000, 1.1816e+06, 1.1500e+03, 1.3000e+03, 1.1100e+03, 1.4100e+03, 1.3300e+03, 1.6900e+03, END
560000, 1.2128e+06, 1.2200e+03, 1.3600e+03, 1.2500e+03, 1.2800e+03, 1.1600e+03, 1.5000e+03, END
570000, 1.2432e+06, 1.4700e+03, 1.2800e+03, 1.1100e+03, 1.1800e+03, 1.1400e+03, 1.4100e+03, END
580000, 1.2233e+06, 1.2600e+03, 1.3700e+03, 1.2100e+03, 1.1300e+03, 1.1900e+03, 1.5500e+03, END
590000, 1.2612e+06, 1.1000e+03, 1.2400e+03, 1.1300e+03, 1.4600e+03, 1.9000e+03, 1.8500e+03, END
600000, 1.2910e+06, 1.1200e+03, 1.2700e+03, 1.1000e+03, 1.0900e+03, 1.0400e+03, 1.3800e+03, END
610000, 1.3339e+06, 1.1100e+03, 1.2600e+03, 1.1000e+03, 1.1500e+03, 1.0400e+03, 1.3000e+03, END
620000, 1.3348e+06, 1.0800e+03, 1.2800e+03, 1.1400e+03, 1.1100e+03, 1.0400e+03, 1.4900e+03, END
630000, 1.3556e+06, 1.2100e+03, 1.3400e+03, 1.2200e+03, 1.2800e+03, 1.0800e+03, 1.2900e+03, END
640000, 1.3461e+06, 1.1200e+03, 1.2200e+03, 1.1600e+03, 1.1800e+03, 1.0300e+03, 1.2400e+03, END
650000, 1.3812e+06, 1.2200e+03, 1.3500e+03, 1.2800e+03, 1.1900e+03, 1.0600e+03, 1.3200e+03, END
660000, 1.3644e+06, 1.1100e+03, 1.2400e+03, 1.0900e+03, 1.1700e+03, 1.0400e+03, 1.4700e+03, END
670000, 1.4009e+06, 1.2100e+03, 1.3800e+03, 1.2400e+03, 1.3000e+03, 1.1600e+03, 1.4100e+03, END
680000, 1.4832e+06, 1.2300e+03, 1.3900e+03, 1.2500e+03, 1.2500e+03, 1.1500e+03, 1.3700e+03, END
690000, 1.5252e+06, 1.3600e+03, 1.4500e+03, 1.2800e+03, 1.3000e+03, 1.2700e+03, 1.4800e+03, END
700000, 1.5425e+06, 1.2500e+03, 1.2500e+03, 1.1900e+03, 1.2400e+03, 1.5400e+03, 1.4400e+03, END
710000, 1.5512e+06, 1.2600e+03, 1.3700e+03, 1.2400e+03, 1.2900e+03, 1.2200e+03, 1.5100e+03, END
720000, 1.6020e+06, 1.0800e+03, 1.2400e+03, 1.1400e+03, 1.1600e+03, 1.0300e+03, 1.2500e+03, END
730000, 1.5925e+06, 1.1300e+03, 1.2700e+03, 1.1400e+03, 1.2200e+03, 1.1000e+03, 1.3800e+03, END
740000, 1.6631e+06, 1.3200e+03, 1.3800e+03, 1.3000e+03, 1.3000e+03, 1.2000e+03, 1.4100e+03, END
750000, 1.6033e+06, 1.2700e+03, 1.3700e+03, 1.0100e+03, 1.3000e+03, 1.1800e+03, 1.5500e+03, END
760000, 1.6849e+06, 1.2800e+03, 1.3700e+03, 1.2600e+03, 1.2900e+03, 1.2000e+03, 1.3500e+03, END
770000, 1.6924e+06, 1.2200e+03, 1.3400e+03, 1.1900e+03, 1.2800e+03, 1.0800e+03, 1.3000e+03, END
780000, 1.6786e+06, 1.3800e+03, 1.3800e+03, 1.2100e+03, 1.2700e+03, 1.1400e+03, 1.4600e+03, END
790000, 1.6822e+06, 1.2200e+03, 1.3400e+03, 1.2200e+03, 1.2900e+03, 1.1600e+03, 1.3500e+03, END
800000, 1.7398e+06, 1.2200e+03, 1.3700e+03, 1.2300e+03, 1.2900e+03, 1.1700e+03, 1.4900e+03, END
810000, 1.7687e+06, 1.1100e+03, 1.3100e+03, 1.1100e+03, 1.1700e+03, 1.0500e+03, 1.2400e+03, END
820000, 1.7322e+06, 1.1300e+03, 1.2700e+03, 1.1800e+03, 1.1800e+03, 1.0800e+03, 1.3900e+03, END
830000, 1.7298e+06, 1.1700e+03, 1.1600e+03, 1.1100e+03, 1.1900e+03, 1.0500e+03, 1.2200e+03, END
840000, 1.8464e+06, 1.1400e+03, 1.2900e+03, 1.1500e+03, 1.1000e+03, 1.0500e+03, 1.3200e+03, END
850000, 1.8875e+06, 1.2700e+03, 1.3800e+03, 1.2900e+03, 1.3000e+03, 1.1500e+03, 1.4300e+03, END
860000, 1.8670e+06, 1.0800e+03, 1.5200e+03, 1.3400e+03, 1.3000e+03, 1.0600e+03, 1.2400e+03, END
870000, 1.8733e+06, 1.1500e+03, 1.2900e+03, 1.1400e+03, 1.1900e+03, 1.0300e+03, 1.2600e+03, END
880000, 1.9066e+06, 1.1200e+03, 1.2700e+03, 1.0900e+03, 1.1800e+03, 1.0500e+03, 1.3300e+03, END
890000, 1.9506e+06, 1.3300e+03, 1.4000e+03, 1.1900e+03, 1.2900e+03, 1.1700e+03, 1.4700e+03, END
900000, 1.9784e+06, 1.2300e+03, 1.3400e+03, 1.2400e+03, 1.2600e+03, 1.1300e+03, 1.4300e+03, END
910000, 1.9944e+06, 1.2300e+03, 1.3800e+03, 1.4400e+03, 1.3100e+03, 1.1700e+03, 1.4200e+03, END
920000, 1.9808e+06, 1.2600e+03, 1.3600e+03, 1.3000e+03, 1.3300e+03, 1.1400e+03, 1.3600e+03, END
930000, 1.9948e+06, 1.3700e+03, 1.4100e+03, 1.2000e+03, 1.3200e+03, 1.1400e+03, 1.4200e+03, END
940000, 2.1019e+06, 1.2300e+03, 1.4100e+03, 1.1300e+03, 1.2000e+03, 1.0700e+03, 1.3300e+03, END
950000, 2.0202e+06, 1.2700e+03, 1.2900e+03, 1.1500e+03, 1.2200e+03, 1.0200e+03, 1.2600e+03, END
960000, 2.0288e+06, 1.0900e+03, 1.2300e+03, 1.1300e+03, 1.1800e+03, 1.0500e+03, 1.2700e+03, END
970000, 2.0695e+06, 1.1400e+03, 1.1600e+03, 1.1300e+03, 1.1700e+03, 1.0500e+03, 1.2400e+03, END
980000, 2.0854e+06, 1.1200e+03, 1.2100e+03, 1.1000e+03, 1.1600e+03, 1.0300e+03, 1.2800e+03, END
990000, 2.0783e+06, 1.4100e+03, 1.3800e+03, 1.1600e+03, 1.2500e+03, 1.0500e+03, 1.4400e+03, END
1000000, 2.1315e+06, 1.1400e+03, 1.2800e+03, 1.1300e+03, 1.2100e+03, 1.0900e+03, 1.2900e+03, END
