20000000, 5.55015e+07, 1.3000e+03, 1.4500e+03, 1.2300e+03, 1.4100e+03, 5.3400e+03, 1.4700e+03, END
40000000, 9.1195e+07, 1.1500e+03, 1.3000e+03, 1.1900e+03, 1.2300e+03, 1.0000e+03, 1.3600e+03, END
60000000, 1.2561e+08, 1.1600e+03, 1.2800e+03, 1.1300e+03, 1.2200e+03, 1.0400e+03, 1.3400e+03, END
80000000, 1.6709e+08, 1.1900e+03, 1.3100e+03, 1.1500e+03, 1.3200e+03, 1.0600e+03, 1.3400e+03, END
100000000, 2.0790e+08, 1.1500e+03, 1.2900e+03, 1.1100e+03, 1.2800e+03, 1.0400e+03, 1.3400e+03, END
120000000, 2.4950e+08, 1.1500e+03, 1.3100e+03, 1.1600e+03, 1.2600e+03, 1.0700e+03, 1.3900e+03, END
140000000, 2.9312e+08, 1.2000e+03, 1.3900e+03, 1.1800e+03, 1.2700e+03, 1.0800e+03, 1.4400e+03, END
160000000, 3.3142e+08, 1.1600e+03, 1.3200e+03, 1.1500e+03, 1.2500e+03, 1.1000e+03, 1.4300e+03, END
180000000, 3.7346e+08, 1.1900e+03, 1.3200e+03, 1.1800e+03, 1.2300e+03, 1.0400e+03, 1.4700e+03, END
200000000, 4.1206e+08, 1.3100e+03, 1.4500e+03, 1.2300e+03, 1.3600e+03, 1.1100e+03, 1.6800e+03, END
220000000, 4.8900e+08, 1.3000e+03, 1.5200e+03, 1.2300e+03, 1.3700e+03, 1.1500e+03, 1.5300e+03, END
240000000, 4.9921e+08, 1.3600e+03, 1.3200e+03, 1.1800e+03, 1.2400e+03, 1.0400e+03, 1.4000e+03, END
260000000, 5.3418e+08, 1.1900e+03, 1.3400e+03, 1.1600e+03, 1.2400e+03, 1.0400e+03, 1.2500e+03, END
280000000, 5.7636e+08, 1.2000e+03, 1.3200e+03, 1.1800e+03, 1.2400e+03, 1.0400e+03, 1.5300e+03, END
300000000, 6.1598e+08, 1.2700e+03, 1.4500e+03, 1.1800e+03, 1.3600e+03, 1.1800e+03, 1.5800e+03, END
320000000, 6.5621e+08, 1.1400e+03, 1.3400e+03, 1.1400e+03, 1.2600e+03, 1.0300e+03, 1.7600e+03, END
340000000, 6.9848e+08, 1.1600e+03, 1.3500e+03, 1.1500e+03, 1.2400e+03, 1.0400e+03, 1.3200e+03, END
360000000, 7.3843e+08, 1.2400e+03, 1.3300e+03, 1.1400e+03, 1.2300e+03, 1.0800e+03, 1.3800e+03, END
380000000, 7.7905e+08, 1.2000e+03, 1.3200e+03, 1.5800e+03, 1.2600e+03, 1.0700e+03, 1.3900e+03, END
400000000, 8.2000e+08, 1.1500e+03, 1.3500e+03, 1.1500e+03, 1.2700e+03, 1.0400e+03, 1.5600e+03, END
420000000, 8.6436e+08, 1.1900e+03, 1.3300e+03, 1.1700e+03, 1.2700e+03, 1.0400e+03, 1.3600e+03, END
440000000, 9.0170e+08, 1.2900e+03, 1.4600e+03, 1.3100e+03, 1.3800e+03, 1.1300e+03, 1.4900e+03, END
460000000, 9.4288e+08, 1.2000e+03, 1.3200e+03, 1.1600e+03, 1.2600e+03, 1.0400e+03, 1.3700e+03, END
480000000, 9.8318e+08, 1.2000e+03, 1.3200e+03, 1.1300e+03, 1.2800e+03, 1.0500e+03, 1.3900e+03, END
500000000, 1.0242e+09, 1.1400e+03, 1.3500e+03, 1.1600e+03, 1.2200e+03, 1.0300e+03, 1.4900e+03, END
520000000, 1.0654e+09, 1.1900e+03, 1.3000e+03, 1.1600e+03, 1.2800e+03, 1.0000e+03, 1.3800e+03, END
540000000, 1.1064e+09, 1.3400e+03, 1.5500e+03, 1.1800e+03, 1.2500e+03, 1.0400e+03, 1.4800e+03, END
560000000, 1.1487e+09, 1.2300e+03, 1.3700e+03, 1.1600e+03, 1.2800e+03, 1.0400e+03, 1.3700e+03, END
580000000, 1.1940e+09, 1.2200e+03, 1.3700e+03, 1.2100e+03, 1.2600e+03, 1.0900e+03, 1.4100e+03, END
600000000, 1.2699e+09, 1.3700e+03, 1.5100e+03, 1.3100e+03, 1.4200e+03, 1.2200e+03, 1.4700e+03, END
620000000, 1.2942e+09, 1.2000e+03, 1.3600e+03, 1.1600e+03, 1.2500e+03, 1.0500e+03, 1.3900e+03, END
640000000, 1.3224e+09, 1.2000e+03, 1.3700e+03, 1.1500e+03, 1.2700e+03, 1.0300e+03, 1.4900e+03, END
660000000, 1.3657e+09, 1.2000e+03, 1.3200e+03, 1.1600e+03, 1.3000e+03, 1.0700e+03, 1.5300e+03, END
680000000, 1.4250e+09, 1.2500e+03, 1.4200e+03, 1.1400e+03, 1.3100e+03, 1.0900e+03, 1.4500e+03, END
700000000, 1.4500e+09, 1.2000e+03, 1.3300e+03, 1.1600e+03, 1.2800e+03, 1.0300e+03, 1.5400e+03, END
720000000, 1.4865e+09, 1.2500e+03, 1.5100e+03, 1.3300e+03, 1.5300e+03, 1.1800e+03, 1.5300e+03, END
740000000, 1.5396e+09, 1.2900e+03, 1.3500e+03, 1.2700e+03, 1.2800e+03, 1.0900e+03, 1.6800e+03, END
760000000, 1.5680e+09, 1.2000e+03, 1.3700e+03, 1.1800e+03, 1.3000e+03, 1.0700e+03, 1.4200e+03, END
780000000, 1.6286e+09, 1.2300e+03, 1.3900e+03, 1.2900e+03, 1.3000e+03, 1.0500e+03, 1.4200e+03, END
800000000, 1.6964e+09, 1.3200e+03, 1.4900e+03, 1.2900e+03, 1.4000e+03, 1.1700e+03, 1.5900e+03, END
820000000, 1.7397e+09, 1.1500e+03, 1.3400e+03, 1.1800e+03, 1.2700e+03, 1.0900e+03, 1.6100e+03, END
840000000, 2.0771e+09, 1.2300e+03, 1.3900e+03, 1.3200e+03, 1.3000e+03, 2.3810e+04, 1.6400e+03, END
860000000, 1.8548e+09, 1.3200e+03, 1.3100e+03, 1.2600e+03, 1.3100e+03, 1.0700e+03, 1.4800e+03, END
880000000, 1.9436e+09, 1.1600e+03, 1.4500e+03, 1.1400e+03, 1.3100e+03, 1.0800e+03, 1.6600e+03, END
900000000, 2.5799e+10, 1.5850e+04, 1.3500e+03, 1.5060e+04, 1.2700e+03, 9.5200e+03, 8.4100e+03, END
920000000, 2.8283e+10, 1.5510e+04, 1.4600e+03, 1.7600e+04, 1.2800e+03, 9.2500e+03, 9.8600e+03, END
940000000, 3.0314e+10, 1.6550e+04, 1.4800e+03, 8.8200e+03, 1.4100e+03, 1.5010e+04, 7.3300e+03, END
960000000, 3.1409e+10, 1.7720e+04, 1.3400e+03, 1.5390e+04, 1.2400e+03, 2.0880e+04, 9.1600e+03, END
980000000, 3.4696e+10, 2.6325e+05, 1.4600e+03, 1.7625e+05, 1.4500e+03, 2.6810e+04, 1.0084e+05, END
